,Oximetria,Hora,Data
5334,74,16:55:00,19-06-22
5335,71,16:56:00,19-06-22
5336,56,16:57:00,19-06-22
5337,52,16:58:00,19-06-22
5338,78,16:59:00,19-06-22
5339,88,17:00:00,19-06-22
5340,96,17:01:00,19-06-22
5341,40,17:02:00,19-06-22
5342,47,17:03:00,19-06-22
5343,53,17:04:00,19-06-22
5344,81,17:05:00,19-06-22
5345,43,17:06:00,19-06-22
5346,87,17:07:00,19-06-22
5347,98,17:08:00,19-06-22
5348,94,17:09:00,19-06-22
5349,86,17:10:00,19-06-22
5350,49,17:11:00,19-06-22
5351,52,17:12:00,19-06-22
5352,57,17:13:00,19-06-22
5353,56,17:14:00,19-06-22
5354,43,17:15:00,19-06-22
5355,70,17:16:00,19-06-22
5356,82,17:17:00,19-06-22
5357,69,17:18:00,19-06-22
5358,90,17:19:00,19-06-22
5359,74,17:20:00,19-06-22
5360,90,17:21:00,19-06-22
5361,40,17:22:00,19-06-22
5362,98,17:23:00,19-06-22
5363,86,17:24:00,19-06-22
5364,47,17:25:00,19-06-22
5365,59,17:26:00,19-06-22
5366,52,17:27:00,19-06-22
5367,46,17:28:00,19-06-22
5368,95,17:29:00,19-06-22
5369,42,17:30:00,19-06-22
5370,43,17:31:00,19-06-22
5371,75,17:32:00,19-06-22
5372,61,17:33:00,19-06-22
5373,86,17:34:00,19-06-22
5374,42,17:35:00,19-06-22
5375,91,17:36:00,19-06-22
5376,49,17:37:00,19-06-22
5377,87,17:38:00,19-06-22
5378,45,17:39:00,19-06-22
5379,82,17:40:00,19-06-22
5380,64,17:41:00,19-06-22
5381,90,17:42:00,19-06-22
5382,41,17:43:00,19-06-22
5383,54,17:44:00,19-06-22
5384,42,17:45:00,19-06-22
5385,72,17:46:00,19-06-22
5386,59,17:47:00,19-06-22
5387,77,17:48:00,19-06-22
5388,75,17:49:00,19-06-22
5389,58,17:50:00,19-06-22
5390,98,17:51:00,19-06-22
5391,88,17:52:00,19-06-22
5392,45,17:53:00,19-06-22
5393,69,17:54:00,19-06-22
5394,77,17:55:00,19-06-22
5395,74,17:56:00,19-06-22
5396,48,17:57:00,19-06-22
5397,62,17:58:00,19-06-22
5398,93,17:59:00,19-06-22
5399,76,18:00:00,19-06-22
5400,45,18:01:00,19-06-22
5401,71,18:02:00,19-06-22
5402,92,18:03:00,19-06-22
5403,61,18:04:00,19-06-22
5404,60,18:05:00,19-06-22
5405,74,18:06:00,19-06-22
5406,87,18:07:00,19-06-22
5407,71,18:08:00,19-06-22
5408,97,18:09:00,19-06-22
5409,82,18:10:00,19-06-22
5410,84,18:11:00,19-06-22
5411,77,18:12:00,19-06-22
5412,72,18:13:00,19-06-22
5413,57,18:14:00,19-06-22
5414,71,18:15:00,19-06-22
5415,98,18:16:00,19-06-22
5416,56,18:17:00,19-06-22
5417,79,18:18:00,19-06-22
5418,84,18:19:00,19-06-22
5419,94,18:20:00,19-06-22
5420,74,18:21:00,19-06-22
5421,86,18:22:00,19-06-22
5422,46,18:23:00,19-06-22
5423,87,18:24:00,19-06-22
5424,97,18:25:00,19-06-22
5425,62,18:26:00,19-06-22
5426,52,18:27:00,19-06-22
5427,82,18:28:00,19-06-22
5428,70,18:29:00,19-06-22
5429,46,18:30:00,19-06-22
5430,52,18:31:00,19-06-22
5431,96,18:32:00,19-06-22
5432,76,18:33:00,19-06-22
5433,40,18:34:00,19-06-22
5434,57,18:35:00,19-06-22
5435,62,18:36:00,19-06-22
5436,92,18:37:00,19-06-22
5437,69,18:38:00,19-06-22
5438,96,18:39:00,19-06-22
5439,49,18:40:00,19-06-22
5440,56,18:41:00,19-06-22
5441,47,18:42:00,19-06-22
5442,62,18:43:00,19-06-22
5443,54,18:44:00,19-06-22
5444,71,18:45:00,19-06-22
5445,65,18:46:00,19-06-22
5446,45,18:47:00,19-06-22
5447,47,18:48:00,19-06-22
5448,64,18:49:00,19-06-22
5449,93,18:50:00,19-06-22
5450,60,18:51:00,19-06-22
5451,84,18:52:00,19-06-22
5452,75,18:53:00,19-06-22
5453,56,18:54:00,19-06-22
5454,64,18:55:00,19-06-22
5455,92,18:56:00,19-06-22
5456,61,18:57:00,19-06-22
5457,46,18:58:00,19-06-22
5458,64,18:59:00,19-06-22
5459,56,19:00:00,19-06-22
5460,46,19:01:00,19-06-22
5461,76,19:02:00,19-06-22
5462,49,19:03:00,19-06-22
5463,76,19:04:00,19-06-22
5464,94,19:05:00,19-06-22
5465,87,19:06:00,19-06-22
5466,54,19:07:00,19-06-22
5467,49,19:08:00,19-06-22
5468,87,19:09:00,19-06-22
5469,87,19:10:00,19-06-22
5470,84,19:11:00,19-06-22
5471,83,19:12:00,19-06-22
5472,90,19:13:00,19-06-22
5473,62,19:14:00,19-06-22
5474,51,19:15:00,19-06-22
5475,54,19:16:00,19-06-22
5476,97,19:17:00,19-06-22
5477,91,19:18:00,19-06-22
5478,60,19:19:00,19-06-22
5479,91,19:20:00,19-06-22
5480,49,19:21:00,19-06-22
5481,44,19:22:00,19-06-22
5482,53,19:23:00,19-06-22
5483,48,19:24:00,19-06-22
5484,62,19:25:00,19-06-22
5485,55,19:26:00,19-06-22
5486,45,19:27:00,19-06-22
5487,95,19:28:00,19-06-22
5488,58,19:29:00,19-06-22
5489,50,19:30:00,19-06-22
5490,52,19:31:00,19-06-22
5491,49,19:32:00,19-06-22
5492,84,19:33:00,19-06-22
5493,78,19:34:00,19-06-22
5494,83,19:35:00,19-06-22
5495,83,19:36:00,19-06-22
5496,62,19:37:00,19-06-22
5497,51,19:38:00,19-06-22
5498,77,19:39:00,19-06-22
5499,51,19:40:00,19-06-22
5500,94,19:41:00,19-06-22
5501,97,19:42:00,19-06-22
5502,79,19:43:00,19-06-22
5503,97,19:44:00,19-06-22
5504,47,19:45:00,19-06-22
5505,74,19:46:00,19-06-22
5506,57,19:47:00,19-06-22
5507,98,19:48:00,19-06-22
5508,71,19:49:00,19-06-22
5509,66,19:50:00,19-06-22
5510,67,19:51:00,19-06-22
5511,60,19:52:00,19-06-22
5512,75,19:53:00,19-06-22
5513,56,19:54:00,19-06-22
5514,60,19:55:00,19-06-22
5515,78,19:56:00,19-06-22
5516,98,19:57:00,19-06-22
5517,63,19:58:00,19-06-22
5518,86,19:59:00,19-06-22
5519,92,20:00:00,19-06-22
5520,44,20:01:00,19-06-22
5521,63,20:02:00,19-06-22
5522,62,20:03:00,19-06-22
5523,67,20:04:00,19-06-22
5524,46,20:05:00,19-06-22
5525,84,20:06:00,19-06-22
5526,96,20:07:00,19-06-22
5527,51,20:08:00,19-06-22
5528,48,20:09:00,19-06-22
5529,52,20:10:00,19-06-22
5530,52,20:11:00,19-06-22
5531,58,20:12:00,19-06-22
5532,72,20:13:00,19-06-22
5533,50,20:14:00,19-06-22
5534,98,20:15:00,19-06-22
5535,65,20:16:00,19-06-22
5536,95,20:17:00,19-06-22
5537,56,20:18:00,19-06-22
5538,44,20:19:00,19-06-22
5539,41,20:20:00,19-06-22
5540,77,20:21:00,19-06-22
5541,43,20:22:00,19-06-22
5542,71,20:23:00,19-06-22
5543,48,20:24:00,19-06-22
5544,82,20:25:00,19-06-22
5545,76,20:26:00,19-06-22
5546,44,20:27:00,19-06-22
5547,63,20:28:00,19-06-22
5548,83,20:29:00,19-06-22
5549,78,20:30:00,19-06-22
5550,53,20:31:00,19-06-22
5551,95,20:32:00,19-06-22
5552,68,20:33:00,19-06-22
5553,50,20:34:00,19-06-22
5554,96,20:35:00,19-06-22
5555,80,20:36:00,19-06-22
5556,84,20:37:00,19-06-22
5557,42,20:38:00,19-06-22
5558,78,20:39:00,19-06-22
5559,93,20:40:00,19-06-22
5560,96,20:41:00,19-06-22
5561,64,20:42:00,19-06-22
5562,54,20:43:00,19-06-22
5563,58,20:44:00,19-06-22
5564,42,20:45:00,19-06-22
5565,57,20:46:00,19-06-22
5566,96,20:47:00,19-06-22
5567,89,20:48:00,19-06-22
5568,58,20:49:00,19-06-22
5569,86,20:50:00,19-06-22
5570,54,20:51:00,19-06-22
5571,50,20:52:00,19-06-22
5572,98,20:53:00,19-06-22
5573,40,20:54:00,19-06-22
5574,65,20:55:00,19-06-22
5575,82,20:56:00,19-06-22
5576,83,20:57:00,19-06-22
5577,71,20:58:00,19-06-22
5578,89,20:59:00,19-06-22
5579,57,21:00:00,19-06-22
5580,64,21:01:00,19-06-22
5581,41,21:02:00,19-06-22
5582,79,21:03:00,19-06-22
5583,46,21:04:00,19-06-22
5584,65,21:05:00,19-06-22
5585,76,21:06:00,19-06-22
5586,96,21:07:00,19-06-22
5587,90,21:08:00,19-06-22
5588,98,21:09:00,19-06-22
5589,40,21:10:00,19-06-22
5590,60,21:11:00,19-06-22
5591,45,21:12:00,19-06-22
5592,52,21:13:00,19-06-22
5593,90,21:14:00,19-06-22
5594,41,21:15:00,19-06-22
5595,79,21:16:00,19-06-22
5596,55,21:17:00,19-06-22
5597,61,21:18:00,19-06-22
5598,72,21:19:00,19-06-22
5599,90,21:20:00,19-06-22
5600,66,21:21:00,19-06-22
5601,94,21:22:00,19-06-22
5602,41,21:23:00,19-06-22
5603,54,21:24:00,19-06-22
5604,96,21:25:00,19-06-22
5605,98,21:26:00,19-06-22
5606,66,21:27:00,19-06-22
5607,68,21:28:00,19-06-22
5608,52,21:29:00,19-06-22
5609,92,21:30:00,19-06-22
5610,93,21:31:00,19-06-22
5611,81,21:32:00,19-06-22
5612,79,21:33:00,19-06-22
5613,66,21:34:00,19-06-22
5614,52,21:35:00,19-06-22
5615,75,21:36:00,19-06-22
5616,86,21:37:00,19-06-22
5617,44,21:38:00,19-06-22
5618,48,21:39:00,19-06-22
5619,73,21:40:00,19-06-22
5620,81,21:41:00,19-06-22
5621,66,21:42:00,19-06-22
5622,81,21:43:00,19-06-22
5623,96,21:44:00,19-06-22
5624,75,21:45:00,19-06-22
5625,53,21:46:00,19-06-22
5626,69,21:47:00,19-06-22
5627,82,21:48:00,19-06-22
5628,86,21:49:00,19-06-22
5629,77,21:50:00,19-06-22
5630,40,21:51:00,19-06-22
5631,65,21:52:00,19-06-22
5632,53,21:53:00,19-06-22
5633,85,21:54:00,19-06-22
5634,74,21:55:00,19-06-22
5635,73,21:56:00,19-06-22
5636,88,21:57:00,19-06-22
5637,59,21:58:00,19-06-22
5638,54,21:59:00,19-06-22
5639,64,22:00:00,19-06-22
5640,43,22:01:00,19-06-22
5641,93,22:02:00,19-06-22
5642,83,22:03:00,19-06-22
5643,63,22:04:00,19-06-22
5644,71,22:05:00,19-06-22
5645,74,22:06:00,19-06-22
5646,46,22:07:00,19-06-22
5647,45,22:08:00,19-06-22
5648,75,22:09:00,19-06-22
5649,89,22:10:00,19-06-22
5650,75,22:11:00,19-06-22
5651,82,22:12:00,19-06-22
5652,52,22:13:00,19-06-22
5653,69,22:14:00,19-06-22
5654,80,22:15:00,19-06-22
5655,70,22:16:00,19-06-22
5656,68,22:17:00,19-06-22
5657,96,22:18:00,19-06-22
5658,53,22:19:00,19-06-22
5659,42,22:20:00,19-06-22
5660,81,22:21:00,19-06-22
5661,74,22:22:00,19-06-22
5662,73,22:23:00,19-06-22
5663,52,22:24:00,19-06-22
5664,51,22:25:00,19-06-22
5665,75,22:26:00,19-06-22
5666,48,22:27:00,19-06-22
5667,51,22:28:00,19-06-22
5668,74,22:29:00,19-06-22
5669,63,22:30:00,19-06-22
5670,97,22:31:00,19-06-22
5671,51,22:32:00,19-06-22
5672,57,22:33:00,19-06-22
5673,94,22:34:00,19-06-22
5674,63,22:35:00,19-06-22
5675,59,22:36:00,19-06-22
5676,62,22:37:00,19-06-22
5677,66,22:38:00,19-06-22
5678,42,22:39:00,19-06-22
5679,70,22:40:00,19-06-22
5680,86,22:41:00,19-06-22
5681,92,22:42:00,19-06-22
5682,88,22:43:00,19-06-22
5683,41,22:44:00,19-06-22
5684,50,22:45:00,19-06-22
5685,87,22:46:00,19-06-22
5686,70,22:47:00,19-06-22
5687,97,22:48:00,19-06-22
5688,91,22:49:00,19-06-22
5689,68,22:50:00,19-06-22
5690,44,22:51:00,19-06-22
5691,80,22:52:00,19-06-22
5692,62,22:53:00,19-06-22
5693,42,22:54:00,19-06-22
5694,91,22:55:00,19-06-22
5695,68,22:56:00,19-06-22
5696,75,22:57:00,19-06-22
5697,50,22:58:00,19-06-22
5698,60,22:59:00,19-06-22
5699,75,23:00:00,19-06-22
5700,59,23:01:00,19-06-22
5701,73,23:02:00,19-06-22
5702,83,23:03:00,19-06-22
5703,68,23:04:00,19-06-22
5704,69,23:05:00,19-06-22
5705,59,23:06:00,19-06-22
5706,86,23:07:00,19-06-22
5707,41,23:08:00,19-06-22
5708,91,23:09:00,19-06-22
5709,98,23:10:00,19-06-22
5710,66,23:11:00,19-06-22
5711,51,23:12:00,19-06-22
5712,78,23:13:00,19-06-22
5713,91,23:14:00,19-06-22
5714,75,23:15:00,19-06-22
5715,64,23:16:00,19-06-22
5716,85,23:17:00,19-06-22
5717,41,23:18:00,19-06-22
5718,81,23:19:00,19-06-22
5719,66,23:20:00,19-06-22
5720,50,23:21:00,19-06-22
5721,76,23:22:00,19-06-22
5722,74,23:23:00,19-06-22
5723,98,23:24:00,19-06-22
5724,97,23:25:00,19-06-22
5725,74,23:26:00,19-06-22
5726,51,23:27:00,19-06-22
5727,65,23:28:00,19-06-22
5728,87,23:29:00,19-06-22
5729,96,23:30:00,19-06-22
5730,76,23:31:00,19-06-22
5731,71,23:32:00,19-06-22
5732,84,23:33:00,19-06-22
5733,42,23:34:00,19-06-22
5734,40,23:35:00,19-06-22
5735,69,23:36:00,19-06-22
5736,40,23:37:00,19-06-22
5737,76,23:38:00,19-06-22
5738,53,23:39:00,19-06-22
5739,95,23:40:00,19-06-22
5740,72,23:41:00,19-06-22
5741,52,23:42:00,19-06-22
5742,91,23:43:00,19-06-22
5743,60,23:44:00,19-06-22
5744,87,23:45:00,19-06-22
5745,85,23:46:00,19-06-22
5746,89,23:47:00,19-06-22
5747,69,23:48:00,19-06-22
5748,92,23:49:00,19-06-22
5749,45,23:50:00,19-06-22
5750,93,23:51:00,19-06-22
5751,58,23:52:00,19-06-22
5752,43,23:53:00,19-06-22
5753,50,23:54:00,19-06-22
5754,40,23:55:00,19-06-22
5755,96,23:56:00,19-06-22
5756,50,23:57:00,19-06-22
5757,51,23:58:00,19-06-22
5758,66,23:59:00,19-06-22
5759,43,00:00:00,20-06-22
5760,89,00:01:00,20-06-22
5761,51,00:02:00,20-06-22
5762,70,00:03:00,20-06-22
5763,70,00:04:00,20-06-22
5764,78,00:05:00,20-06-22
5765,94,00:06:00,20-06-22
5766,64,00:07:00,20-06-22
5767,72,00:08:00,20-06-22
5768,96,00:09:00,20-06-22
5769,67,00:10:00,20-06-22
5770,53,00:11:00,20-06-22
5771,58,00:12:00,20-06-22
5772,67,00:13:00,20-06-22
5773,79,00:14:00,20-06-22
5774,67,00:15:00,20-06-22
5775,60,00:16:00,20-06-22
5776,84,00:17:00,20-06-22
5777,96,00:18:00,20-06-22
5778,51,00:19:00,20-06-22
5779,76,00:20:00,20-06-22
5780,78,00:21:00,20-06-22
5781,88,00:22:00,20-06-22
5782,85,00:23:00,20-06-22
5783,63,00:24:00,20-06-22
5784,85,00:25:00,20-06-22
5785,86,00:26:00,20-06-22
5786,56,00:27:00,20-06-22
5787,56,00:28:00,20-06-22
5788,79,00:29:00,20-06-22
5789,98,00:30:00,20-06-22
5790,52,00:31:00,20-06-22
5791,75,00:32:00,20-06-22
5792,44,00:33:00,20-06-22
5793,48,00:34:00,20-06-22
5794,63,00:35:00,20-06-22
5795,71,00:36:00,20-06-22
5796,94,00:37:00,20-06-22
5797,75,00:38:00,20-06-22
5798,53,00:39:00,20-06-22
5799,95,00:40:00,20-06-22
5800,64,00:41:00,20-06-22
5801,88,00:42:00,20-06-22
5802,55,00:43:00,20-06-22
5803,93,00:44:00,20-06-22
5804,90,00:45:00,20-06-22
5805,93,00:46:00,20-06-22
5806,81,00:47:00,20-06-22
5807,58,00:48:00,20-06-22
5808,47,00:49:00,20-06-22
5809,90,00:50:00,20-06-22
5810,91,00:51:00,20-06-22
5811,58,00:52:00,20-06-22
5812,44,00:53:00,20-06-22
5813,95,00:54:00,20-06-22
5814,47,00:55:00,20-06-22
5815,41,00:56:00,20-06-22
5816,51,00:57:00,20-06-22
5817,78,00:58:00,20-06-22
5818,44,00:59:00,20-06-22
5819,47,01:00:00,20-06-22
5820,40,01:01:00,20-06-22
5821,47,01:02:00,20-06-22
5822,52,01:03:00,20-06-22
5823,83,01:04:00,20-06-22
5824,47,01:05:00,20-06-22
5825,95,01:06:00,20-06-22
5826,49,01:07:00,20-06-22
5827,83,01:08:00,20-06-22
5828,71,01:09:00,20-06-22
5829,52,01:10:00,20-06-22
5830,81,01:11:00,20-06-22
5831,72,01:12:00,20-06-22
5832,66,01:13:00,20-06-22
5833,84,01:14:00,20-06-22
5834,68,01:15:00,20-06-22
5835,66,01:16:00,20-06-22
5836,50,01:17:00,20-06-22
5837,65,01:18:00,20-06-22
5838,59,01:19:00,20-06-22
5839,58,01:20:00,20-06-22
5840,57,01:21:00,20-06-22
5841,67,01:22:00,20-06-22
5842,90,01:23:00,20-06-22
5843,40,01:24:00,20-06-22
5844,47,01:25:00,20-06-22
5845,93,01:26:00,20-06-22
5846,59,01:27:00,20-06-22
5847,43,01:28:00,20-06-22
5848,82,01:29:00,20-06-22
5849,70,01:30:00,20-06-22
5850,72,01:31:00,20-06-22
5851,69,01:32:00,20-06-22
5852,58,01:33:00,20-06-22
5853,90,01:34:00,20-06-22
5854,48,01:35:00,20-06-22
5855,62,01:36:00,20-06-22
5856,53,01:37:00,20-06-22
5857,66,01:38:00,20-06-22
5858,59,01:39:00,20-06-22
5859,65,01:40:00,20-06-22
5860,41,01:41:00,20-06-22
5861,63,01:42:00,20-06-22
5862,56,01:43:00,20-06-22
5863,87,01:44:00,20-06-22
5864,85,01:45:00,20-06-22
5865,85,01:46:00,20-06-22
5866,63,01:47:00,20-06-22
5867,69,01:48:00,20-06-22
5868,79,01:49:00,20-06-22
5869,83,01:50:00,20-06-22
5870,51,01:51:00,20-06-22
5871,85,01:52:00,20-06-22
5872,58,01:53:00,20-06-22
5873,80,01:54:00,20-06-22
5874,94,01:55:00,20-06-22
5875,51,01:56:00,20-06-22
5876,50,01:57:00,20-06-22
5877,96,01:58:00,20-06-22
5878,62,01:59:00,20-06-22
5879,85,02:00:00,20-06-22
5880,62,02:01:00,20-06-22
5881,86,02:02:00,20-06-22
5882,44,02:03:00,20-06-22
5883,40,02:04:00,20-06-22
5884,65,02:05:00,20-06-22
5885,56,02:06:00,20-06-22
5886,75,02:07:00,20-06-22
5887,78,02:08:00,20-06-22
5888,56,02:09:00,20-06-22
5889,71,02:10:00,20-06-22
5890,75,02:11:00,20-06-22
5891,72,02:12:00,20-06-22
5892,87,02:13:00,20-06-22
5893,55,02:14:00,20-06-22
5894,64,02:15:00,20-06-22
5895,91,02:16:00,20-06-22
5896,85,02:17:00,20-06-22
5897,67,02:18:00,20-06-22
5898,64,02:19:00,20-06-22
5899,86,02:20:00,20-06-22
5900,66,02:21:00,20-06-22
5901,55,02:22:00,20-06-22
5902,75,02:23:00,20-06-22
5903,44,02:24:00,20-06-22
5904,63,02:25:00,20-06-22
5905,87,02:26:00,20-06-22
5906,60,02:27:00,20-06-22
5907,65,02:28:00,20-06-22
5908,52,02:29:00,20-06-22
5909,70,02:30:00,20-06-22
5910,57,02:31:00,20-06-22
5911,85,02:32:00,20-06-22
5912,96,02:33:00,20-06-22
5913,50,02:34:00,20-06-22
5914,42,02:35:00,20-06-22
5915,76,02:36:00,20-06-22
5916,66,02:37:00,20-06-22
5917,98,02:38:00,20-06-22
5918,75,02:39:00,20-06-22
5919,80,02:40:00,20-06-22
5920,97,02:41:00,20-06-22
5921,53,02:42:00,20-06-22
5922,48,02:43:00,20-06-22
5923,93,02:44:00,20-06-22
5924,76,02:45:00,20-06-22
5925,43,02:46:00,20-06-22
5926,51,02:47:00,20-06-22
5927,78,02:48:00,20-06-22
5928,56,02:49:00,20-06-22
5929,75,02:50:00,20-06-22
5930,50,02:51:00,20-06-22
5931,94,02:52:00,20-06-22
5932,66,02:53:00,20-06-22
5933,56,02:54:00,20-06-22
5934,71,02:55:00,20-06-22
5935,95,02:56:00,20-06-22
5936,46,02:57:00,20-06-22
5937,72,02:58:00,20-06-22
5938,66,02:59:00,20-06-22
5939,47,03:00:00,20-06-22
5940,46,03:01:00,20-06-22
5941,87,03:02:00,20-06-22
5942,97,03:03:00,20-06-22
5943,55,03:04:00,20-06-22
5944,90,03:05:00,20-06-22
5945,98,03:06:00,20-06-22
5946,70,03:07:00,20-06-22
5947,64,03:08:00,20-06-22
5948,47,03:09:00,20-06-22
5949,75,03:10:00,20-06-22
5950,91,03:11:00,20-06-22
5951,69,03:12:00,20-06-22
5952,75,03:13:00,20-06-22
5953,65,03:14:00,20-06-22
5954,61,03:15:00,20-06-22
5955,75,03:16:00,20-06-22
5956,44,03:17:00,20-06-22
5957,40,03:18:00,20-06-22
5958,50,03:19:00,20-06-22
5959,70,03:20:00,20-06-22
5960,40,03:21:00,20-06-22
5961,50,03:22:00,20-06-22
5962,94,03:23:00,20-06-22
5963,64,03:24:00,20-06-22
5964,67,03:25:00,20-06-22
5965,68,03:26:00,20-06-22
5966,72,03:27:00,20-06-22
5967,58,03:28:00,20-06-22
5968,54,03:29:00,20-06-22
5969,52,03:30:00,20-06-22
5970,82,03:31:00,20-06-22
5971,66,03:32:00,20-06-22
5972,83,03:33:00,20-06-22
5973,94,03:34:00,20-06-22
5974,71,03:35:00,20-06-22
5975,95,03:36:00,20-06-22
5976,59,03:37:00,20-06-22
5977,55,03:38:00,20-06-22
5978,83,03:39:00,20-06-22
5979,62,03:40:00,20-06-22
5980,91,03:41:00,20-06-22
5981,69,03:42:00,20-06-22
5982,87,03:43:00,20-06-22
5983,50,03:44:00,20-06-22
5984,56,03:45:00,20-06-22
5985,75,03:46:00,20-06-22
5986,75,03:47:00,20-06-22
5987,98,03:48:00,20-06-22
5988,95,03:49:00,20-06-22
5989,41,03:50:00,20-06-22
5990,97,03:51:00,20-06-22
5991,67,03:52:00,20-06-22
5992,53,03:53:00,20-06-22
5993,66,03:54:00,20-06-22
5994,62,03:55:00,20-06-22
5995,54,03:56:00,20-06-22
5996,87,03:57:00,20-06-22
5997,79,03:58:00,20-06-22
5998,52,03:59:00,20-06-22
5999,80,04:00:00,20-06-22
6000,81,04:01:00,20-06-22
6001,59,04:02:00,20-06-22
6002,50,04:03:00,20-06-22
6003,56,04:04:00,20-06-22
6004,54,04:05:00,20-06-22
6005,90,04:06:00,20-06-22
6006,54,04:07:00,20-06-22
6007,73,04:08:00,20-06-22
6008,61,04:09:00,20-06-22
6009,74,04:10:00,20-06-22
6010,64,04:11:00,20-06-22
6011,95,04:12:00,20-06-22
6012,43,04:13:00,20-06-22
6013,83,04:14:00,20-06-22
6014,98,04:15:00,20-06-22
6015,96,04:16:00,20-06-22
6016,40,04:17:00,20-06-22
6017,98,04:18:00,20-06-22
6018,82,04:19:00,20-06-22
6019,81,04:20:00,20-06-22
6020,85,04:21:00,20-06-22
6021,78,04:22:00,20-06-22
6022,60,04:23:00,20-06-22
6023,75,04:24:00,20-06-22
6024,81,04:25:00,20-06-22
6025,78,04:26:00,20-06-22
6026,41,04:27:00,20-06-22
6027,76,04:28:00,20-06-22
6028,52,04:29:00,20-06-22
6029,49,04:30:00,20-06-22
6030,72,04:31:00,20-06-22
6031,60,04:32:00,20-06-22
6032,48,04:33:00,20-06-22
6033,57,04:34:00,20-06-22
6034,45,04:35:00,20-06-22
6035,75,04:36:00,20-06-22
6036,51,04:37:00,20-06-22
6037,69,04:38:00,20-06-22
6038,83,04:39:00,20-06-22
6039,85,04:40:00,20-06-22
6040,82,04:41:00,20-06-22
6041,44,04:42:00,20-06-22
6042,90,04:43:00,20-06-22
6043,47,04:44:00,20-06-22
6044,79,04:45:00,20-06-22
6045,72,04:46:00,20-06-22
6046,83,04:47:00,20-06-22
6047,77,04:48:00,20-06-22
6048,69,04:49:00,20-06-22
6049,54,04:50:00,20-06-22
6050,52,04:51:00,20-06-22
6051,49,04:52:00,20-06-22
6052,80,04:53:00,20-06-22
6053,62,04:54:00,20-06-22
6054,93,04:55:00,20-06-22
6055,98,04:56:00,20-06-22
6056,64,04:57:00,20-06-22
6057,85,04:58:00,20-06-22
6058,76,04:59:00,20-06-22
6059,67,05:00:00,20-06-22
6060,51,05:01:00,20-06-22
6061,97,05:02:00,20-06-22
6062,70,05:03:00,20-06-22
6063,51,05:04:00,20-06-22
6064,82,05:05:00,20-06-22
6065,73,05:06:00,20-06-22
6066,89,05:07:00,20-06-22
6067,83,05:08:00,20-06-22
6068,51,05:09:00,20-06-22
6069,61,05:10:00,20-06-22
6070,79,05:11:00,20-06-22
6071,70,05:12:00,20-06-22
6072,58,05:13:00,20-06-22
6073,70,05:14:00,20-06-22
6074,58,05:15:00,20-06-22
6075,45,05:16:00,20-06-22
6076,58,05:17:00,20-06-22
6077,74,05:18:00,20-06-22
6078,84,05:19:00,20-06-22
6079,42,05:20:00,20-06-22
6080,40,05:21:00,20-06-22
6081,88,05:22:00,20-06-22
6082,93,05:23:00,20-06-22
6083,81,05:24:00,20-06-22
6084,51,05:25:00,20-06-22
6085,50,05:26:00,20-06-22
6086,92,05:27:00,20-06-22
6087,79,05:28:00,20-06-22
6088,66,05:29:00,20-06-22
6089,63,05:30:00,20-06-22
6090,89,05:31:00,20-06-22
6091,48,05:32:00,20-06-22
6092,78,05:33:00,20-06-22
6093,43,05:34:00,20-06-22
6094,57,05:35:00,20-06-22
6095,40,05:36:00,20-06-22
6096,55,05:37:00,20-06-22
6097,73,05:38:00,20-06-22
6098,83,05:39:00,20-06-22
6099,87,05:40:00,20-06-22
6100,83,05:41:00,20-06-22
6101,95,05:42:00,20-06-22
6102,74,05:43:00,20-06-22
6103,70,05:44:00,20-06-22
6104,72,05:45:00,20-06-22
6105,48,05:46:00,20-06-22
6106,59,05:47:00,20-06-22
6107,95,05:48:00,20-06-22
6108,72,05:49:00,20-06-22
6109,69,05:50:00,20-06-22
6110,84,05:51:00,20-06-22
6111,77,05:52:00,20-06-22
6112,61,05:53:00,20-06-22
6113,85,05:54:00,20-06-22
6114,72,05:55:00,20-06-22
6115,77,05:56:00,20-06-22
6116,50,05:57:00,20-06-22
6117,44,05:58:00,20-06-22
6118,68,05:59:00,20-06-22
6119,79,06:00:00,20-06-22
6120,49,06:01:00,20-06-22
6121,65,06:02:00,20-06-22
6122,80,06:03:00,20-06-22
6123,73,06:04:00,20-06-22
6124,89,06:05:00,20-06-22
6125,49,06:06:00,20-06-22
6126,70,06:07:00,20-06-22
6127,93,06:08:00,20-06-22
6128,97,06:09:00,20-06-22
6129,93,06:10:00,20-06-22
6130,97,06:11:00,20-06-22
6131,54,06:12:00,20-06-22
6132,76,06:13:00,20-06-22
6133,72,06:14:00,20-06-22
6134,89,06:15:00,20-06-22
6135,98,06:16:00,20-06-22
6136,87,06:17:00,20-06-22
6137,54,06:18:00,20-06-22
6138,65,06:19:00,20-06-22
6139,62,06:20:00,20-06-22
6140,67,06:21:00,20-06-22
6141,59,06:22:00,20-06-22
6142,62,06:23:00,20-06-22
6143,74,06:24:00,20-06-22
6144,91,06:25:00,20-06-22
6145,50,06:26:00,20-06-22
6146,73,06:27:00,20-06-22
6147,60,06:28:00,20-06-22
6148,94,06:29:00,20-06-22
6149,84,06:30:00,20-06-22
6150,54,06:31:00,20-06-22
6151,65,06:32:00,20-06-22
6152,98,06:33:00,20-06-22
6153,96,06:34:00,20-06-22
6154,91,06:35:00,20-06-22
6155,82,06:36:00,20-06-22
