,Oximetria,Hora,Data
4808,98,08:09:00,19-06-22
4809,90,08:10:00,19-06-22
4810,94,08:11:00,19-06-22
4811,92,08:12:00,19-06-22
4812,93,08:13:00,19-06-22
4813,95,08:14:00,19-06-22
4814,94,08:15:00,19-06-22
4815,93,08:16:00,19-06-22
4816,93,08:17:00,19-06-22
4817,95,08:18:00,19-06-22
4818,95,08:19:00,19-06-22
4819,93,08:20:00,19-06-22
4820,95,08:21:00,19-06-22
4821,92,08:22:00,19-06-22
4822,95,08:23:00,19-06-22
4823,97,08:24:00,19-06-22
4824,95,08:25:00,19-06-22
4825,97,08:26:00,19-06-22
4826,91,08:27:00,19-06-22
4827,93,08:28:00,19-06-22
4828,96,08:29:00,19-06-22
4829,96,08:30:00,19-06-22
4830,91,08:31:00,19-06-22
4831,92,08:32:00,19-06-22
4832,95,08:33:00,19-06-22
4833,91,08:34:00,19-06-22
4834,94,08:35:00,19-06-22
4835,92,08:36:00,19-06-22
4836,90,08:37:00,19-06-22
4837,91,08:38:00,19-06-22
4838,98,08:39:00,19-06-22
4839,97,08:40:00,19-06-22
4840,95,08:41:00,19-06-22
4841,95,08:42:00,19-06-22
4842,97,08:43:00,19-06-22
4843,95,08:44:00,19-06-22
4844,93,08:45:00,19-06-22
4845,90,08:46:00,19-06-22
4846,93,08:47:00,19-06-22
4847,90,08:48:00,19-06-22
4848,98,08:49:00,19-06-22
4849,93,08:50:00,19-06-22
4850,97,08:51:00,19-06-22
4851,96,08:52:00,19-06-22
4852,91,08:53:00,19-06-22
4853,92,08:54:00,19-06-22
4854,93,08:55:00,19-06-22
4855,98,08:56:00,19-06-22
4856,97,08:57:00,19-06-22
4857,98,08:58:00,19-06-22
4858,90,08:59:00,19-06-22
4859,90,09:00:00,19-06-22
4860,96,09:01:00,19-06-22
4861,98,09:02:00,19-06-22
4862,98,09:03:00,19-06-22
4863,94,09:04:00,19-06-22
4864,90,09:05:00,19-06-22
4865,91,09:06:00,19-06-22
4866,98,09:07:00,19-06-22
4867,95,09:08:00,19-06-22
4868,93,09:09:00,19-06-22
4869,94,09:10:00,19-06-22
4870,94,09:11:00,19-06-22
4871,96,09:12:00,19-06-22
4872,94,09:13:00,19-06-22
4873,96,09:14:00,19-06-22
4874,91,09:15:00,19-06-22
4875,96,09:16:00,19-06-22
4876,91,09:17:00,19-06-22
4877,91,09:18:00,19-06-22
4878,91,09:19:00,19-06-22
4879,95,09:20:00,19-06-22
4880,95,09:21:00,19-06-22
4881,94,09:22:00,19-06-22
4882,96,09:23:00,19-06-22
4883,98,09:24:00,19-06-22
4884,93,09:25:00,19-06-22
4885,98,09:26:00,19-06-22
4886,96,09:27:00,19-06-22
4887,96,09:28:00,19-06-22
4888,95,09:29:00,19-06-22
4889,92,09:30:00,19-06-22
4890,91,09:31:00,19-06-22
4891,95,09:32:00,19-06-22
4892,97,09:33:00,19-06-22
4893,91,09:34:00,19-06-22
4894,94,09:35:00,19-06-22
4895,94,09:36:00,19-06-22
4896,98,09:37:00,19-06-22
4897,94,09:38:00,19-06-22
4898,92,09:39:00,19-06-22
4899,90,09:40:00,19-06-22
4900,92,09:41:00,19-06-22
4901,93,09:42:00,19-06-22
4902,93,09:43:00,19-06-22
4903,92,09:44:00,19-06-22
4904,93,09:45:00,19-06-22
4905,98,09:46:00,19-06-22
4906,95,09:47:00,19-06-22
4907,98,09:48:00,19-06-22
4908,93,09:49:00,19-06-22
4909,91,09:50:00,19-06-22
4910,93,09:51:00,19-06-22
4911,94,09:52:00,19-06-22
4912,94,09:53:00,19-06-22
4913,94,09:54:00,19-06-22
4914,94,09:55:00,19-06-22
4915,95,09:56:00,19-06-22
4916,96,09:57:00,19-06-22
4917,94,09:58:00,19-06-22
4918,96,09:59:00,19-06-22
4919,98,10:00:00,19-06-22
4920,91,10:01:00,19-06-22
4921,95,10:02:00,19-06-22
4922,94,10:03:00,19-06-22
4923,94,10:04:00,19-06-22
4924,97,10:05:00,19-06-22
4925,92,10:06:00,19-06-22
4926,97,10:07:00,19-06-22
4927,97,10:08:00,19-06-22
4928,94,10:09:00,19-06-22
4929,93,10:10:00,19-06-22
4930,91,10:11:00,19-06-22
4931,94,10:12:00,19-06-22
4932,93,10:13:00,19-06-22
4933,91,10:14:00,19-06-22
4934,90,10:15:00,19-06-22
4935,93,10:16:00,19-06-22
4936,90,10:17:00,19-06-22
4937,94,10:18:00,19-06-22
4938,98,10:19:00,19-06-22
4939,95,10:20:00,19-06-22
4940,98,10:21:00,19-06-22
4941,97,10:22:00,19-06-22
4942,96,10:23:00,19-06-22
4943,91,10:24:00,19-06-22
4944,92,10:25:00,19-06-22
4945,90,10:26:00,19-06-22
4946,90,10:27:00,19-06-22
4947,91,10:28:00,19-06-22
4948,92,10:29:00,19-06-22
4949,92,10:30:00,19-06-22
4950,96,10:31:00,19-06-22
4951,95,10:32:00,19-06-22
4952,92,10:33:00,19-06-22
4953,90,10:34:00,19-06-22
4954,93,10:35:00,19-06-22
4955,91,10:36:00,19-06-22
4956,96,10:37:00,19-06-22
4957,90,10:38:00,19-06-22
4958,96,10:39:00,19-06-22
4959,97,10:40:00,19-06-22
4960,98,10:41:00,19-06-22
4961,98,10:42:00,19-06-22
4962,94,10:43:00,19-06-22
4963,98,10:44:00,19-06-22
4964,96,10:45:00,19-06-22
4965,95,10:46:00,19-06-22
4966,91,10:47:00,19-06-22
4967,98,10:48:00,19-06-22
4968,97,10:49:00,19-06-22
4969,93,10:50:00,19-06-22
4970,94,10:51:00,19-06-22
4971,97,10:52:00,19-06-22
4972,90,10:53:00,19-06-22
4973,97,10:54:00,19-06-22
4974,97,10:55:00,19-06-22
4975,95,10:56:00,19-06-22
4976,97,10:57:00,19-06-22
4977,94,10:58:00,19-06-22
4978,95,10:59:00,19-06-22
4979,96,11:00:00,19-06-22
4980,95,11:01:00,19-06-22
4981,94,11:02:00,19-06-22
4982,93,11:03:00,19-06-22
4983,96,11:04:00,19-06-22
4984,90,11:05:00,19-06-22
4985,97,11:06:00,19-06-22
4986,95,11:07:00,19-06-22
4987,98,11:08:00,19-06-22
4988,96,11:09:00,19-06-22
4989,97,11:10:00,19-06-22
4990,96,11:11:00,19-06-22
4991,91,11:12:00,19-06-22
4992,94,11:13:00,19-06-22
4993,95,11:14:00,19-06-22
4994,98,11:15:00,19-06-22
4995,95,11:16:00,19-06-22
4996,94,11:17:00,19-06-22
4997,92,11:18:00,19-06-22
4998,90,11:19:00,19-06-22
4999,92,11:20:00,19-06-22
5000,95,11:21:00,19-06-22
5001,91,11:22:00,19-06-22
5002,98,11:23:00,19-06-22
5003,95,11:24:00,19-06-22
5004,90,11:25:00,19-06-22
5005,94,11:26:00,19-06-22
5006,97,11:27:00,19-06-22
5007,96,11:28:00,19-06-22
5008,95,11:29:00,19-06-22
5009,98,11:30:00,19-06-22
5010,90,11:31:00,19-06-22
5011,95,11:32:00,19-06-22
5012,96,11:33:00,19-06-22
5013,98,11:34:00,19-06-22
5014,97,11:35:00,19-06-22
5015,90,11:36:00,19-06-22
5016,93,11:37:00,19-06-22
5017,95,11:38:00,19-06-22
5018,92,11:39:00,19-06-22
5019,90,11:40:00,19-06-22
5020,95,11:41:00,19-06-22
5021,96,11:42:00,19-06-22
5022,96,11:43:00,19-06-22
5023,91,11:44:00,19-06-22
5024,93,11:45:00,19-06-22
5025,94,11:46:00,19-06-22
5026,98,11:47:00,19-06-22
5027,98,11:48:00,19-06-22
5028,90,11:49:00,19-06-22
5029,93,11:50:00,19-06-22
5030,98,11:51:00,19-06-22
5031,91,11:52:00,19-06-22
5032,94,11:53:00,19-06-22
5033,90,11:54:00,19-06-22
5034,90,11:55:00,19-06-22
5035,98,11:56:00,19-06-22
5036,93,11:57:00,19-06-22
5037,97,11:58:00,19-06-22
5038,97,11:59:00,19-06-22
5039,94,12:00:00,19-06-22
5040,91,12:01:00,19-06-22
5041,96,12:02:00,19-06-22
5042,90,12:03:00,19-06-22
5043,92,12:04:00,19-06-22
5044,90,12:05:00,19-06-22
5045,93,12:06:00,19-06-22
5046,97,12:07:00,19-06-22
5047,96,12:08:00,19-06-22
5048,96,12:09:00,19-06-22
5049,97,12:10:00,19-06-22
5050,98,12:11:00,19-06-22
5051,93,12:12:00,19-06-22
5052,97,12:13:00,19-06-22
5053,90,12:14:00,19-06-22
5054,95,12:15:00,19-06-22
5055,98,12:16:00,19-06-22
5056,95,12:17:00,19-06-22
5057,97,12:18:00,19-06-22
5058,90,12:19:00,19-06-22
5059,98,12:20:00,19-06-22
5060,93,12:21:00,19-06-22
5061,90,12:22:00,19-06-22
5062,95,12:23:00,19-06-22
5063,90,12:24:00,19-06-22
5064,97,12:25:00,19-06-22
5065,96,12:26:00,19-06-22
5066,93,12:27:00,19-06-22
5067,91,12:28:00,19-06-22
5068,93,12:29:00,19-06-22
5069,92,12:30:00,19-06-22
5070,97,12:31:00,19-06-22
5071,90,12:32:00,19-06-22
5072,91,12:33:00,19-06-22
5073,91,12:34:00,19-06-22
5074,98,12:35:00,19-06-22
5075,92,12:36:00,19-06-22
5076,90,12:37:00,19-06-22
5077,91,12:38:00,19-06-22
5078,97,12:39:00,19-06-22
5079,94,12:40:00,19-06-22
5080,95,12:41:00,19-06-22
5081,92,12:42:00,19-06-22
5082,94,12:43:00,19-06-22
5083,98,12:44:00,19-06-22
5084,92,12:45:00,19-06-22
5085,90,12:46:00,19-06-22
5086,94,12:47:00,19-06-22
5087,93,12:48:00,19-06-22
5088,91,12:49:00,19-06-22
5089,98,12:50:00,19-06-22
5090,95,12:51:00,19-06-22
5091,96,12:52:00,19-06-22
5092,97,12:53:00,19-06-22
5093,92,12:54:00,19-06-22
5094,91,12:55:00,19-06-22
5095,91,12:56:00,19-06-22
5096,93,12:57:00,19-06-22
5097,91,12:58:00,19-06-22
5098,98,12:59:00,19-06-22
5099,94,13:00:00,19-06-22
5100,90,13:01:00,19-06-22
5101,93,13:02:00,19-06-22
5102,96,13:03:00,19-06-22
5103,98,13:04:00,19-06-22
5104,92,13:05:00,19-06-22
5105,94,13:06:00,19-06-22
5106,93,13:07:00,19-06-22
5107,90,13:08:00,19-06-22
5108,95,13:09:00,19-06-22
5109,91,13:10:00,19-06-22
5110,93,13:11:00,19-06-22
5111,98,13:12:00,19-06-22
5112,97,13:13:00,19-06-22
5113,92,13:14:00,19-06-22
5114,93,13:15:00,19-06-22
5115,90,13:16:00,19-06-22
5116,93,13:17:00,19-06-22
5117,96,13:18:00,19-06-22
5118,92,13:19:00,19-06-22
5119,90,13:20:00,19-06-22
5120,97,13:21:00,19-06-22
5121,98,13:22:00,19-06-22
5122,95,13:23:00,19-06-22
5123,93,13:24:00,19-06-22
5124,96,13:25:00,19-06-22
5125,90,13:26:00,19-06-22
5126,93,13:27:00,19-06-22
5127,93,13:28:00,19-06-22
5128,94,13:29:00,19-06-22
5129,98,13:30:00,19-06-22
5130,90,13:31:00,19-06-22
5131,98,13:32:00,19-06-22
5132,90,13:33:00,19-06-22
5133,90,13:34:00,19-06-22
5134,90,13:35:00,19-06-22
5135,90,13:36:00,19-06-22
5136,96,13:37:00,19-06-22
5137,97,13:38:00,19-06-22
5138,95,13:39:00,19-06-22
5139,95,13:40:00,19-06-22
5140,98,13:41:00,19-06-22
5141,97,13:42:00,19-06-22
5142,95,13:43:00,19-06-22
5143,98,13:44:00,19-06-22
5144,98,13:45:00,19-06-22
5145,91,13:46:00,19-06-22
5146,98,13:47:00,19-06-22
5147,96,13:48:00,19-06-22
5148,93,13:49:00,19-06-22
5149,97,13:50:00,19-06-22
5150,91,13:51:00,19-06-22
5151,96,13:52:00,19-06-22
5152,90,13:53:00,19-06-22
5153,95,13:54:00,19-06-22
5154,94,13:55:00,19-06-22
5155,97,13:56:00,19-06-22
5156,93,13:57:00,19-06-22
5157,90,13:58:00,19-06-22
5158,96,13:59:00,19-06-22
5159,95,14:00:00,19-06-22
5160,90,14:01:00,19-06-22
5161,98,14:02:00,19-06-22
5162,98,14:03:00,19-06-22
5163,95,14:04:00,19-06-22
5164,91,14:05:00,19-06-22
5165,96,14:06:00,19-06-22
5166,91,14:07:00,19-06-22
5167,91,14:08:00,19-06-22
5168,90,14:09:00,19-06-22
5169,95,14:10:00,19-06-22
5170,94,14:11:00,19-06-22
5171,91,14:12:00,19-06-22
5172,91,14:13:00,19-06-22
5173,90,14:14:00,19-06-22
5174,91,14:15:00,19-06-22
5175,94,14:16:00,19-06-22
5176,97,14:17:00,19-06-22
5177,93,14:18:00,19-06-22
5178,93,14:19:00,19-06-22
5179,98,14:20:00,19-06-22
5180,92,14:21:00,19-06-22
5181,93,14:22:00,19-06-22
5182,90,14:23:00,19-06-22
5183,96,14:24:00,19-06-22
5184,90,14:25:00,19-06-22
5185,91,14:26:00,19-06-22
5186,92,14:27:00,19-06-22
5187,93,14:28:00,19-06-22
5188,97,14:29:00,19-06-22
5189,98,14:30:00,19-06-22
5190,97,14:31:00,19-06-22
5191,95,14:32:00,19-06-22
5192,97,14:33:00,19-06-22
5193,97,14:34:00,19-06-22
5194,90,14:35:00,19-06-22
5195,95,14:36:00,19-06-22
5196,94,14:37:00,19-06-22
5197,92,14:38:00,19-06-22
5198,90,14:39:00,19-06-22
5199,96,14:40:00,19-06-22
5200,96,14:41:00,19-06-22
5201,96,14:42:00,19-06-22
5202,91,14:43:00,19-06-22
5203,97,14:44:00,19-06-22
5204,93,14:45:00,19-06-22
5205,95,14:46:00,19-06-22
5206,98,14:47:00,19-06-22
5207,94,14:48:00,19-06-22
5208,97,14:49:00,19-06-22
5209,92,14:50:00,19-06-22
5210,95,14:51:00,19-06-22
5211,92,14:52:00,19-06-22
5212,91,14:53:00,19-06-22
5213,98,14:54:00,19-06-22
5214,90,14:55:00,19-06-22
5215,90,14:56:00,19-06-22
5216,98,14:57:00,19-06-22
5217,93,14:58:00,19-06-22
5218,92,14:59:00,19-06-22
5219,93,15:00:00,19-06-22
5220,97,15:01:00,19-06-22
5221,91,15:02:00,19-06-22
5222,97,15:03:00,19-06-22
5223,95,15:04:00,19-06-22
5224,92,15:05:00,19-06-22
5225,91,15:06:00,19-06-22
5226,93,15:07:00,19-06-22
5227,90,15:08:00,19-06-22
5228,91,15:09:00,19-06-22
5229,93,15:10:00,19-06-22
5230,92,15:11:00,19-06-22
5231,96,15:12:00,19-06-22
5232,97,15:13:00,19-06-22
5233,91,15:14:00,19-06-22
5234,98,15:15:00,19-06-22
5235,96,15:16:00,19-06-22
5236,92,15:17:00,19-06-22
5237,95,15:18:00,19-06-22
5238,91,15:19:00,19-06-22
5239,94,15:20:00,19-06-22
5240,95,15:21:00,19-06-22
5241,91,15:22:00,19-06-22
5242,94,15:23:00,19-06-22
5243,93,15:24:00,19-06-22
5244,96,15:25:00,19-06-22
5245,93,15:26:00,19-06-22
5246,95,15:27:00,19-06-22
5247,92,15:28:00,19-06-22
5248,91,15:29:00,19-06-22
5249,97,15:30:00,19-06-22
5250,98,15:31:00,19-06-22
5251,91,15:32:00,19-06-22
5252,94,15:33:00,19-06-22
5253,93,15:34:00,19-06-22
5254,92,15:35:00,19-06-22
5255,92,15:36:00,19-06-22
5256,91,15:37:00,19-06-22
5257,91,15:38:00,19-06-22
5258,96,15:39:00,19-06-22
5259,94,15:40:00,19-06-22
5260,97,15:41:00,19-06-22
5261,96,15:42:00,19-06-22
5262,90,15:43:00,19-06-22
5263,96,15:44:00,19-06-22
5264,91,15:45:00,19-06-22
5265,91,15:46:00,19-06-22
5266,96,15:47:00,19-06-22
5267,91,15:48:00,19-06-22
5268,90,15:49:00,19-06-22
5269,91,15:50:00,19-06-22
5270,94,15:51:00,19-06-22
5271,91,15:52:00,19-06-22
5272,92,15:53:00,19-06-22
5273,98,15:54:00,19-06-22
5274,97,15:55:00,19-06-22
5275,92,15:56:00,19-06-22
5276,92,15:57:00,19-06-22
5277,90,15:58:00,19-06-22
5278,94,15:59:00,19-06-22
5279,98,16:00:00,19-06-22
5280,92,16:01:00,19-06-22
5281,95,16:02:00,19-06-22
5282,98,16:03:00,19-06-22
5283,94,16:04:00,19-06-22
5284,98,16:05:00,19-06-22
5285,92,16:06:00,19-06-22
5286,92,16:07:00,19-06-22
5287,96,16:08:00,19-06-22
5288,94,16:09:00,19-06-22
5289,90,16:10:00,19-06-22
5290,98,16:11:00,19-06-22
5291,94,16:12:00,19-06-22
5292,96,16:13:00,19-06-22
5293,96,16:14:00,19-06-22
5294,94,16:15:00,19-06-22
5295,98,16:16:00,19-06-22
5296,96,16:17:00,19-06-22
5297,90,16:18:00,19-06-22
5298,97,16:19:00,19-06-22
5299,93,16:20:00,19-06-22
5300,92,16:21:00,19-06-22
5301,94,16:22:00,19-06-22
5302,95,16:23:00,19-06-22
5303,96,16:24:00,19-06-22
5304,95,16:25:00,19-06-22
5305,93,16:26:00,19-06-22
5306,91,16:27:00,19-06-22
5307,92,16:28:00,19-06-22
5308,95,16:29:00,19-06-22
5309,96,16:30:00,19-06-22
5310,97,16:31:00,19-06-22
5311,92,16:32:00,19-06-22
5312,91,16:33:00,19-06-22
5313,94,16:34:00,19-06-22
5314,93,16:35:00,19-06-22
5315,94,16:36:00,19-06-22
5316,90,16:37:00,19-06-22
5317,94,16:38:00,19-06-22
5318,96,16:39:00,19-06-22
5319,96,16:40:00,19-06-22
5320,91,16:41:00,19-06-22
5321,90,16:42:00,19-06-22
5322,94,16:43:00,19-06-22
5323,90,16:44:00,19-06-22
5324,97,16:45:00,19-06-22
5325,98,16:46:00,19-06-22
5326,96,16:47:00,19-06-22
5327,98,16:48:00,19-06-22
5328,92,16:49:00,19-06-22
5329,96,16:50:00,19-06-22
5330,95,16:51:00,19-06-22
5331,97,16:52:00,19-06-22
5332,97,16:53:00,19-06-22
5333,96,16:54:00,19-06-22
5334,98,16:55:00,19-06-22
5335,97,16:56:00,19-06-22
5336,90,16:57:00,19-06-22
5337,95,16:58:00,19-06-22
5338,90,16:59:00,19-06-22
5339,91,17:00:00,19-06-22
5340,96,17:01:00,19-06-22
5341,93,17:02:00,19-06-22
5342,97,17:03:00,19-06-22
5343,97,17:04:00,19-06-22
5344,97,17:05:00,19-06-22
5345,98,17:06:00,19-06-22
5346,98,17:07:00,19-06-22
5347,97,17:08:00,19-06-22
5348,91,17:09:00,19-06-22
5349,96,17:10:00,19-06-22
5350,94,17:11:00,19-06-22
5351,92,17:12:00,19-06-22
5352,94,17:13:00,19-06-22
5353,96,17:14:00,19-06-22
5354,98,17:15:00,19-06-22
5355,98,17:16:00,19-06-22
5356,98,17:17:00,19-06-22
5357,94,17:18:00,19-06-22
5358,91,17:19:00,19-06-22
5359,98,17:20:00,19-06-22
5360,98,17:21:00,19-06-22
5361,90,17:22:00,19-06-22
5362,94,17:23:00,19-06-22
5363,98,17:24:00,19-06-22
5364,96,17:25:00,19-06-22
5365,93,17:26:00,19-06-22
5366,90,17:27:00,19-06-22
5367,96,17:28:00,19-06-22
5368,96,17:29:00,19-06-22
5369,95,17:30:00,19-06-22
5370,91,17:31:00,19-06-22
5371,96,17:32:00,19-06-22
5372,97,17:33:00,19-06-22
5373,93,17:34:00,19-06-22
5374,95,17:35:00,19-06-22
5375,90,17:36:00,19-06-22
5376,92,17:37:00,19-06-22
5377,94,17:38:00,19-06-22
5378,90,17:39:00,19-06-22
5379,91,17:40:00,19-06-22
5380,93,17:41:00,19-06-22
5381,97,17:42:00,19-06-22
5382,96,17:43:00,19-06-22
5383,97,17:44:00,19-06-22
5384,92,17:45:00,19-06-22
5385,92,17:46:00,19-06-22
5386,90,17:47:00,19-06-22
5387,96,17:48:00,19-06-22
5388,90,17:49:00,19-06-22
5389,96,17:50:00,19-06-22
5390,94,17:51:00,19-06-22
5391,95,17:52:00,19-06-22
5392,94,17:53:00,19-06-22
5393,91,17:54:00,19-06-22
5394,97,17:55:00,19-06-22
5395,92,17:56:00,19-06-22
5396,96,17:57:00,19-06-22
5397,93,17:58:00,19-06-22
5398,92,17:59:00,19-06-22
5399,95,18:00:00,19-06-22
5400,95,18:01:00,19-06-22
5401,94,18:02:00,19-06-22
5402,98,18:03:00,19-06-22
5403,93,18:04:00,19-06-22
5404,90,18:05:00,19-06-22
5405,92,18:06:00,19-06-22
5406,91,18:07:00,19-06-22
5407,95,18:08:00,19-06-22
5408,92,18:09:00,19-06-22
5409,93,18:10:00,19-06-22
5410,97,18:11:00,19-06-22
5411,96,18:12:00,19-06-22
5412,98,18:13:00,19-06-22
5413,96,18:14:00,19-06-22
5414,93,18:15:00,19-06-22
5415,92,18:16:00,19-06-22
5416,98,18:17:00,19-06-22
5417,96,18:18:00,19-06-22
5418,95,18:19:00,19-06-22
5419,97,18:20:00,19-06-22
5420,97,18:21:00,19-06-22
5421,93,18:22:00,19-06-22
5422,94,18:23:00,19-06-22
5423,93,18:24:00,19-06-22
5424,95,18:25:00,19-06-22
5425,90,18:26:00,19-06-22
5426,90,18:27:00,19-06-22
5427,92,18:28:00,19-06-22
5428,93,18:29:00,19-06-22
5429,91,18:30:00,19-06-22
5430,94,18:31:00,19-06-22
5431,94,18:32:00,19-06-22
5432,93,18:33:00,19-06-22
5433,91,18:34:00,19-06-22
5434,96,18:35:00,19-06-22
5435,91,18:36:00,19-06-22
5436,90,18:37:00,19-06-22
5437,97,18:38:00,19-06-22
5438,97,18:39:00,19-06-22
5439,91,18:40:00,19-06-22
5440,94,18:41:00,19-06-22
5441,95,18:42:00,19-06-22
5442,98,18:43:00,19-06-22
5443,90,18:44:00,19-06-22
5444,95,18:45:00,19-06-22
5445,97,18:46:00,19-06-22
5446,98,18:47:00,19-06-22
5447,98,18:48:00,19-06-22
5448,97,18:49:00,19-06-22
5449,90,18:50:00,19-06-22
5450,95,18:51:00,19-06-22
5451,95,18:52:00,19-06-22
5452,92,18:53:00,19-06-22
5453,91,18:54:00,19-06-22
5454,98,18:55:00,19-06-22
5455,91,18:56:00,19-06-22
5456,96,18:57:00,19-06-22
5457,98,18:58:00,19-06-22
5458,98,18:59:00,19-06-22
5459,94,19:00:00,19-06-22
5460,92,19:01:00,19-06-22
5461,95,19:02:00,19-06-22
5462,94,19:03:00,19-06-22
5463,98,19:04:00,19-06-22
5464,96,19:05:00,19-06-22
5465,93,19:06:00,19-06-22
5466,93,19:07:00,19-06-22
5467,98,19:08:00,19-06-22
5468,93,19:09:00,19-06-22
5469,98,19:10:00,19-06-22
5470,90,19:11:00,19-06-22
5471,91,19:12:00,19-06-22
5472,93,19:13:00,19-06-22
5473,92,19:14:00,19-06-22
5474,91,19:15:00,19-06-22
5475,92,19:16:00,19-06-22
5476,95,19:17:00,19-06-22
5477,98,19:18:00,19-06-22
5478,91,19:19:00,19-06-22
5479,91,19:20:00,19-06-22
5480,94,19:21:00,19-06-22
5481,94,19:22:00,19-06-22
5482,93,19:23:00,19-06-22
5483,94,19:24:00,19-06-22
5484,97,19:25:00,19-06-22
5485,98,19:26:00,19-06-22
5486,93,19:27:00,19-06-22
5487,97,19:28:00,19-06-22
5488,94,19:29:00,19-06-22
5489,97,19:30:00,19-06-22
5490,90,19:31:00,19-06-22
5491,94,19:32:00,19-06-22
5492,98,19:33:00,19-06-22
5493,90,19:34:00,19-06-22
5494,94,19:35:00,19-06-22
5495,98,19:36:00,19-06-22
5496,96,19:37:00,19-06-22
5497,91,19:38:00,19-06-22
5498,98,19:39:00,19-06-22
5499,92,19:40:00,19-06-22
5500,96,19:41:00,19-06-22
5501,97,19:42:00,19-06-22
5502,96,19:43:00,19-06-22
5503,96,19:44:00,19-06-22
5504,97,19:45:00,19-06-22
5505,95,19:46:00,19-06-22
5506,95,19:47:00,19-06-22
5507,90,19:48:00,19-06-22
5508,91,19:49:00,19-06-22
5509,92,19:50:00,19-06-22
5510,92,19:51:00,19-06-22
5511,94,19:52:00,19-06-22
5512,96,19:53:00,19-06-22
5513,98,19:54:00,19-06-22
5514,97,19:55:00,19-06-22
5515,90,19:56:00,19-06-22
5516,98,19:57:00,19-06-22
5517,93,19:58:00,19-06-22
5518,96,19:59:00,19-06-22
5519,93,20:00:00,19-06-22
5520,91,20:01:00,19-06-22
5521,93,20:02:00,19-06-22
5522,98,20:03:00,19-06-22
5523,90,20:04:00,19-06-22
5524,93,20:05:00,19-06-22
5525,98,20:06:00,19-06-22
5526,90,20:07:00,19-06-22
5527,92,20:08:00,19-06-22
5528,92,20:09:00,19-06-22
5529,97,20:10:00,19-06-22
5530,95,20:11:00,19-06-22
5531,90,20:12:00,19-06-22
5532,95,20:13:00,19-06-22
5533,95,20:14:00,19-06-22
5534,91,20:15:00,19-06-22
5535,98,20:16:00,19-06-22
5536,95,20:17:00,19-06-22
5537,92,20:18:00,19-06-22
5538,98,20:19:00,19-06-22
5539,98,20:20:00,19-06-22
5540,91,20:21:00,19-06-22
5541,90,20:22:00,19-06-22
5542,93,20:23:00,19-06-22
5543,97,20:24:00,19-06-22
5544,90,20:25:00,19-06-22
5545,95,20:26:00,19-06-22
5546,90,20:27:00,19-06-22
5547,98,20:28:00,19-06-22
5548,90,20:29:00,19-06-22
5549,93,20:30:00,19-06-22
5550,93,20:31:00,19-06-22
5551,93,20:32:00,19-06-22
5552,91,20:33:00,19-06-22
5553,97,20:34:00,19-06-22
5554,94,20:35:00,19-06-22
5555,98,20:36:00,19-06-22
5556,96,20:37:00,19-06-22
5557,95,20:38:00,19-06-22
5558,98,20:39:00,19-06-22
5559,91,20:40:00,19-06-22
5560,90,20:41:00,19-06-22
5561,92,20:42:00,19-06-22
5562,90,20:43:00,19-06-22
5563,97,20:44:00,19-06-22
5564,95,20:45:00,19-06-22
5565,95,20:46:00,19-06-22
5566,96,20:47:00,19-06-22
5567,96,20:48:00,19-06-22
5568,94,20:49:00,19-06-22
5569,95,20:50:00,19-06-22
5570,98,20:51:00,19-06-22
5571,92,20:52:00,19-06-22
5572,94,20:53:00,19-06-22
5573,91,20:54:00,19-06-22
5574,90,20:55:00,19-06-22
5575,90,20:56:00,19-06-22
5576,95,20:57:00,19-06-22
5577,91,20:58:00,19-06-22
5578,92,20:59:00,19-06-22
5579,93,21:00:00,19-06-22
5580,97,21:01:00,19-06-22
5581,94,21:02:00,19-06-22
5582,97,21:03:00,19-06-22
5583,97,21:04:00,19-06-22
5584,96,21:05:00,19-06-22
5585,91,21:06:00,19-06-22
5586,91,21:07:00,19-06-22
5587,97,21:08:00,19-06-22
5588,93,21:09:00,19-06-22
5589,94,21:10:00,19-06-22
5590,94,21:11:00,19-06-22
5591,98,21:12:00,19-06-22
5592,97,21:13:00,19-06-22
5593,97,21:14:00,19-06-22
5594,95,21:15:00,19-06-22
5595,95,21:16:00,19-06-22
5596,98,21:17:00,19-06-22
5597,97,21:18:00,19-06-22
5598,90,21:19:00,19-06-22
5599,92,21:20:00,19-06-22
5600,94,21:21:00,19-06-22
5601,96,21:22:00,19-06-22
5602,95,21:23:00,19-06-22
5603,93,21:24:00,19-06-22
5604,98,21:25:00,19-06-22
5605,98,21:26:00,19-06-22
5606,97,21:27:00,19-06-22
5607,94,21:28:00,19-06-22
5608,93,21:29:00,19-06-22
5609,90,21:30:00,19-06-22
5610,93,21:31:00,19-06-22
5611,90,21:32:00,19-06-22
5612,95,21:33:00,19-06-22
5613,97,21:34:00,19-06-22
5614,91,21:35:00,19-06-22
5615,96,21:36:00,19-06-22
5616,92,21:37:00,19-06-22
5617,98,21:38:00,19-06-22
5618,96,21:39:00,19-06-22
5619,90,21:40:00,19-06-22
5620,92,21:41:00,19-06-22
5621,93,21:42:00,19-06-22
5622,90,21:43:00,19-06-22
5623,90,21:44:00,19-06-22
5624,93,21:45:00,19-06-22
5625,98,21:46:00,19-06-22
5626,94,21:47:00,19-06-22
5627,91,21:48:00,19-06-22
5628,92,21:49:00,19-06-22
5629,95,21:50:00,19-06-22
